,Unnamed: 0,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice,soldDate,soldPrice
3255,3255,Single Family Residence,"$10,475",1576 sqft,Yes,"$2,086",R2838593,,Residential,1949.0,,"6949 Arbutus Divers, Vancouver, BC",1.0,2.0,2.0,01/01/2024,"$3,288,000",20/01/2024,"$3,150,000"
3256,3256,Townhouse,"$3,398",1181 sqft,No,"$1,099",R2840146,,Residential,1985.0,,"1883 W 12th Ave, Vancouver, BC",2.0,2.0,1.0,07/01/2024,"$1,298,000",19/01/2024,"$1,300,000"
3257,3257,Multi Family,,1575 sqft,Yes,"$1,142",R2840892,,Residential,2023.0,,"1829 E 15th Ave, Vancouver, BC",3.0,4.0,0.0,09/01/2024,"$1,799,999",19/01/2024,"$1,799,999"
3258,3258,Multi Family,"$5,921",1189 sqft,Yes,"$1,302",R2839633,,Residential,1983.0,,"2977 W 6th Ave, Vancouver, BC",1.0,2.0,1.0,04/01/2024,"$1,549,000",19/01/2024,"$1,515,000"
3259,3259,Apartment/Condominium,"$2,219",630 sqft,Yes,"$1,230",R2841863,,Residential,2014.0,,"805 - 108 E 1st Ave, Vancouver, BC",1.0,1.0,1.0,14/01/2024,"$775,000",19/01/2024,"$775,000"
3260,3260,Apartment/Condominium,"$2,975",1151 sqft,Yes,"$1,025",R2823702,,Residential,2018.0,,"605 - 8538 River District Cross, Vancouver, BC",2.0,3.0,2.0,10/10/2023,"$1,180,000",19/01/2024,"$1,050,000"
3261,3261,Single Family Residence,"$10,478",2244 sqft,Yes,"$1,465",R2825965,,Residential,1945.0,,"1694 W 62nd Ave, Vancouver, BC",2.0,4.0,1.0,17/10/2023,"$3,288,000",19/01/2024,"$3,070,000"
3262,3262,Multi Family,,1064 sqft,Yes,"$1,220",R2834436,,Residential,2023.0,,"2728 E 26th Ave, Vancouver, BC",3.0,3.0,1.0,19/11/2023,"$1,299,000",19/01/2024,"$1,220,000"
3263,3263,Apartment/Condominium,"$2,213",675 sqft,Yes,"$1,139",R2842872,,Residential,1994.0,,"806 - 907 Beach Ave, Vancouver, BC",1.0,2.0,1.0,17/01/2024,"$769,000",19/01/2024,"$750,000"
3264,3264,Multi Family,,1064 sqft,Yes,"$1,220",R2834436,,Residential,2023.0,,"2728 E 26th Ave, Vancouver, BC",3.0,3.0,1.0,19/11/2023,"$1,299,000",19/01/2024,"$1,220,000"
3265,3265,Apartment/Condominium,"$2,213",675 sqft,Yes,"$1,139",R2842872,,Residential,1994.0,,"806 - 907 Beach Ave, Vancouver, BC",1.0,2.0,1.0,17/01/2024,"$769,000",19/01/2024,"$750,000"
3266,3266,Apartment/Condominium,"$1,488",475 sqft,No,"$1,261",R2836185,,Residential,2019.0,,"803 - 1283 Howe St, Vancouver, BC",1.0,1.0,0.0,03/12/2023,"$599,000",18/01/2024,"$575,000"
3267,3267,Apartment/Condominium,"$1,794",504 sqft,Yes,"$1,446",R2843003,,Residential,2016.0,,"629 - 68 Smithe St, Vancouver, BC",1.0,1.0,1.0,18/01/2024,"$729,000",18/01/2024,"$720,000"
3268,3268,Apartment/Condominium,"$1,669",853 sqft,Yes,$908,R2841697,,Residential,1978.0,,"114 - 2125 York Ave, Vancouver, BC",1.0,2.0,1.0,14/01/2024,"$775,000",18/01/2024,"$795,000"
3269,3269,Apartment/Condominium,"$2,626",1550 sqft,Yes,$985,R2839607,,Residential,2008.0,,"402 - 5779 Birney Ave, Vancouver, BC",2.0,3.0,2.0,02/01/2024,"$1,528,000",18/01/2024,"$1,450,000"
3270,3270,Apartment/Condominium,"$1,549",750 sqft,Yes,"$1,000",R2832254,,Residential,1989.0,,"205 - 1516 E 1st Ave, Vancouver, BC",1.0,2.0,1.0,13/11/2023,"$750,000",18/01/2024,"$735,000"
3271,3271,Apartment/Condominium,"$1,822",1082 sqft,Yes,"$1,200",R2834513,,Residential,2011.0,,"1208 - 5782 Berton Ave, Vancouver, BC",2.0,2.0,1.0,21/11/2023,"$1,299,000",18/01/2024,"$1,228,000"
3272,3272,Apartment/Condominium,"$2,499",950 sqft,Yes,"$1,145",R2831094,,Residential,2005.0,,"403 - 2388 Western Pky, Vancouver, BC",2.0,2.0,1.0,07/11/2023,"$1,088,000",18/01/2024,"$1,038,800"
3273,3273,Apartment/Condominium,"$1,713",856 sqft,Yes,$835,R2836022,,Residential,1997.0,,"311 - 760 Kingsway, Vancouver, BC",2.0,2.0,1.0,03/12/2023,"$715,000",18/01/2024,"$700,000"
3274,3274,Townhouse,"$3,568",1323 sqft,Yes,$982,R2841083,,Residential,2008.0,,"292 E 11th Ave, Vancouver, BC",2.0,2.0,1.0,10/01/2024,"$1,299,900",18/01/2024,"$1,289,000"
3275,3275,Multi Family,$1,1490 sqft,Yes,$973,R2837285,,Residential,2023.0,,"1 - 1876 E 49th Ave, Vancouver, BC",3.0,4.0,2.0,11/12/2023,"$1,449,800",18/01/2024,"$1,412,000"
3276,3276,Multi Family,"$4,763",1491 sqft,No,$997,R2840431,,Residential,2022.0,,"2310 Brock St, Vancouver, BC",3.0,3.0,1.0,08/01/2024,"$1,488,000",18/01/2024,"$1,488,000"
3277,3277,Multi Family,,2153 sqft,Yes,"$1,091",R2842341,,Residential,2024.0,,"4629 Ross St, Vancouver, BC",3.0,4.0,2.0,14/01/2024,"$2,350,000",18/01/2024,"$2,300,000"
3278,3278,Apartment/Condominium,"$1,338",458 sqft,Yes,"$1,098",R2832441,,Residential,1997.0,,"2405 - 939 Homer St, Vancouver, BC",1.0,0.0,1.0,13/11/2023,"$503,000",18/01/2024,"$499,500"
3279,3279,Townhouse,"$5,628",1543 sqft,Yes,"$1,101",R2839026,,Residential,2004.0,,"920 W 13th Ave, Vancouver, BC",2.0,3.0,2.0,02/01/2024,"$1,698,888",18/01/2024,"$1,675,000"
3280,3280,Townhouse,"$2,267",962 sqft,Yes,"$1,028",R2840935,,Residential,2019.0,,"123 - 4858 Slocan St, Vancouver, BC",2.0,3.0,1.0,08/01/2024,"$989,000",17/01/2024,"$948,000"
3281,3281,Multi Family,"$6,825",1322 sqft,Yes,"$1,133",R2833360,,Residential,2023.0,,"6973 Doman St, Vancouver, BC",3.0,3.0,1.0,17/11/2023,"$1,499,000",17/01/2024,"$1,420,000"
3282,3282,Apartment/Condominium,"$1,604",730 sqft,Yes,$890,R2841198,,Residential,1997.0,,"321 - 760 Kingsway, Vancouver, BC",1.0,1.0,1.0,11/01/2024,"$649,900",17/01/2024,"$640,000"
3283,3283,Apartment/Condominium,"$1,885",814 sqft,Yes,$982,R2809061,,Residential,2008.0,,"1507 - 4028 Knight St, Vancouver, BC",2.0,2.0,1.0,21/08/2023,"$799,900",17/01/2024,"$799,900"
3284,3284,Apartment/Condominium,"$2,308",828 sqft,Yes,$972,R2829235,,Residential,2007.0,,"1901 - 602 Citadel Parade, Vancouver, BC",1.0,2.0,1.0,30/10/2023,"$805,000",17/01/2024,"$788,000"
3285,3285,Apartment/Condominium,"$1,830",586 sqft,Yes,"$1,107",R2839860,,Residential,2017.0,,"2804 - 5515 Boundary Rd, Vancouver, BC",1.0,1.0,1.0,07/01/2024,"$649,000",17/01/2024,"$638,000"
3286,3286,Multi Family,,1490 sqft,Yes,"$1,093",R2840708,,Residential,2024.0,,"3370 2 Nd Ave E, Vancouver, BC",2.0,3.0,1.0,08/01/2024,"$1,629,000",17/01/2024,"$1,600,000"
3287,3287,Single Family Residence,"$8,752",2555 sqft,No,$977,R2841045,,Residential,1932.0,,"3415 W 13th Ave, Vancouver, BC",2.0,3.0,0.0,10/01/2024,"$2,498,000",17/01/2024,"$2,852,000"
3288,3288,Apartment/Condominium,"$2,194",613 sqft,Yes,"$1,305",R2838939,,Residential,2020.0,,"305 - 5383 Cambie St, Vancouver, BC",1.0,1.0,1.0,02/01/2024,"$799,980",16/01/2024,"$780,000"
3289,3289,Apartment/Condominium,,785 sqft,Yes,$668,R2836929,,Residential,1968.0,,"407 - 1330 Harwood St, Vancouver, BC",1.0,2.0,1.0,07/12/2023,"$525,000",16/01/2024,"$505,000"
3290,3290,Apartment/Condominium,"$2,511",894 sqft,Yes,"$1,023",R2819173,,Residential,2018.0,,"1702 - 2220 Kingsway, Vancouver, BC",2.0,2.0,1.0,24/09/2023,"$915,000",16/01/2024,"$905,000"
3291,3291,Apartment/Condominium,"$2,194",613 sqft,Yes,"$1,305",R2838939,,Residential,2020.0,,"305 - 5383 Cambie St, Vancouver, BC",1.0,1.0,1.0,02/01/2024,"$799,980",16/01/2024,"$780,000"
3292,3292,Single Family Residence,"$7,235",802 sqft,Yes,"$2,492",R2839492,,Residential,9999.0,,"6890 Brooks St, Vancouver, BC",1.0,2.0,0.0,03/01/2024,"$1,999,000",16/01/2024,"$1,850,000"
3293,3293,Townhouse,"$2,795",1213 sqft,No,$880,R2827117,,Residential,1982.0,,"3 - 1115 W 10th Ave, Vancouver, BC",1.0,2.0,1.0,22/10/2023,"$1,068,000",16/01/2024,"$975,000"
3294,3294,Apartment/Condominium,"$5,064",1414 sqft,Yes,"$1,406",R2819545,,Residential,2022.0,,"402 - 5118 Cambie St, Vancouver, BC",3.0,3.0,1.0,25/09/2023,"$1,988,800",16/01/2024,"$1,988,800"
3295,3295,Multi Family,,1607 sqft,Yes,"$1,119",R2841079,,Residential,2023.0,,"1290 Garden Dr, Vancouver, BC",3.0,3.0,1.0,10/01/2024,"$1,799,000",16/01/2024,"$1,799,000"
3296,3296,Apartment/Condominium,"$1,813",536 sqft,Yes,"$1,264",R2841584,,Residential,2002.0,,"2009 - 1420 W Georgia St, Vancouver, BC",1.0,1.0,1.0,14/01/2024,"$678,000",16/01/2024,"$665,000"
3297,3297,Apartment/Condominium,"$4,135",1174 sqft,Yes,"$1,140",R2840478,,Residential,1989.0,,"409 - 1859 Spyglass Pl, Vancouver, BC",2.0,2.0,1.0,07/01/2024,"$1,339,000",16/01/2024,"$1,320,000"
3298,3298,Apartment/Condominium,"$1,549",737 sqft,Yes,$854,R2841016,,Residential,1979.0,,"405 - 3905 Springtree Dr, Vancouver, BC",1.0,1.0,1.0,10/01/2024,"$630,000",16/01/2024,"$630,000"
3299,3299,Multi Family,,1664 sqft,No,"$1,110",R2839897,,Residential,2024.0,,"1923 E 2 Nd Ave, Vancouver, BC",2.0,4.0,2.0,05/01/2024,"$1,848,000",16/01/2024,"$1,830,000"
3300,3300,Apartment/Condominium,"$1,737",706 sqft,Yes,$906,R2841062,,Residential,2003.0,,"808 - 2799 Yew St, Vancouver, BC",1.0,1.0,1.0,08/07/2024,"$698,000",-,Not Sold Yet
3301,3301,Apartment/Condominium,"$3,447",1135 sqft,Yes,"$1,101",R2842282,,Residential,2009.0,,"304 - 12 Athletes Way, Vancouver, BC",2.0,2.0,1.0,15/01/2024,"$1,249,900",16/01/2024,"$1,249,900"
3302,3302,Single Family Residence,"$6,350",1061 sqft,No,"$1,412",R2839929,,Residential,1976.0,,"851 E Georgia St, Vancouver, BC",1.0,3.0,0.0,07/01/2024,"$1,499,000",16/01/2024,"$1,460,000"
3303,3303,Apartment/Condominium,,812 sqft,Yes,$614,R2840083,,Residential,1974.0,,"202 - 1330 Harwood St, Vancouver, BC",1.0,2.0,1.0,07/01/2024,"$499,000",16/01/2024,"$500,000"
3304,3304,Apartment/Condominium,"$2,294",954 sqft,Yes,$732,R2839361,,Residential,1989.0,,"405 - 1502 Island Park Walk, Vancouver, BC",1.0,1.0,1.0,03/01/2024,"$699,000",16/01/2024,"$685,000"
3305,3305,Apartment/Condominium,"$1,586",781 sqft,Yes,$766,R2841762,,Residential,1983.0,,"303 - 2215 Dundas St, Vancouver, BC",1.0,2.0,1.0,14/01/2024,"$599,000",16/01/2024,"$598,000"
3306,3306,Multi Family,"$9,783",1812 sqft,Yes,"$1,538",R2830737,,Residential,1999.0,,"1917 Whyte Ave, Vancouver, BC",2.0,2.0,1.0,05/11/2023,"$2,788,000",16/01/2024,"$2,510,000"
3307,3307,Multi Family,,1466 sqft,Yes,"$1,104",R2837619,,Residential,2023.0,,"2454 E 20th Ave, Vancouver, BC",2.0,3.0,0.0,11/12/2023,"$1,618,888",16/01/2024,"$1,602,000"
3308,3308,Apartment/Condominium,"$3,526",938 sqft,Yes,"$1,172",R2838688,,Residential,2019.0,,"208 - 1571 W 57th Ave, Vancouver, BC",2.0,2.0,1.0,01/01/2024,"$1,099,900",16/01/2024,"$1,095,000"
3309,3309,Single Family Residence,"$9,410",2083 sqft,No,"$1,334",R2831423,,Residential,1930.0,,"3617 W 12th Ave, Vancouver, BC",3.0,6.0,0.0,07/11/2023,"$2,780,000",16/01/2024,"$2,753,750"
3310,3310,Apartment/Condominium,"$4,613",1990 sqft,Yes,"$1,104",R2833576,,Residential,1994.0,,"209 - 2525 Quebec St, Vancouver, BC",2.0,2.0,2.0,19/11/2023,"$2,198,000",16/01/2024,"$1,860,000"
3311,3311,Multi Family,"$5,566",1876 sqft,No,$980,R2837913,,Residential,1910.0,,"1136 E 22nd Ave, Vancouver, BC",2.0,3.0,1.0,17/12/2023,"$1,839,000",16/01/2024,"$1,800,000"
3312,3312,Apartment/Condominium,"$1,785",882 sqft,Yes,$793,R2805698,,Residential,1995.0,,"204 - 1820 E Kent Ave S, Vancouver, BC",2.0,2.0,1.0,06/08/2023,"$699,999",15/01/2024,"$675,000"
3313,3313,Apartment/Condominium,"$2,250",842 sqft,Yes,"$1,352",R2840424,,Residential,2008.0,,"327 - 2288 W Broadway, Vancouver, BC",2.0,2.0,1.0,07/01/2024,"$1,139,000",15/01/2024,"$1,060,000"
3314,3314,Single Family Residence,"$6,712",1800 sqft,Yes,"$1,027",R2841495,,Residential,1922.0,,"1967 E 13 Th Ave, Vancouver, BC",2.0,4.0,3.0,14/01/2024,"$1,850,000",15/01/2024,"$1,915,000"
3315,3315,Apartment/Condominium,"$3,281",1085 sqft,Yes,"$1,012",R2841463,,Residential,2004.0,,"504 - 2137 W 10th Ave, Vancouver, BC",2.0,2.0,1.0,14/01/2024,"$1,099,000",15/01/2024,"$1,050,000"
3316,3316,Single Family Residence,"$5,813",3817 sqft,No,$785,R2806732,,Residential,2023.0,,"6935 Doman St, Vancouver, BC",6.0,8.0,0.0,13/08/2023,"$2,999,777",15/01/2024,"$3,140,000"
3317,3317,Apartment/Condominium,"$1,502",664 sqft,Yes,$871,R2840719,,Residential,1990.0,,"107 - 1330 Graveley St, Vancouver, BC",1.0,1.0,1.0,09/01/2024,"$579,000",15/01/2024,"$581,000"
3318,3318,Single Family Residence,"$6,086",2165 sqft,Yes,$784,R2839598,,Residential,1972.0,,"3470 William St, Vancouver, BC",2.0,6.0,3.0,03/01/2024,"$1,698,000",15/01/2024,"$1,600,000"
3319,3319,Apartment/Condominium,"$2,111",802 sqft,Yes,$996,R2839934,,Residential,1997.0,,"208 - 3235 W 4th Ave, Vancouver, BC",1.0,2.0,2.0,02/01/2024,"$799,000",15/01/2024,"$815,000"
3320,3320,Apartment/Condominium,"$3,242",918 sqft,Yes,"$1,328",R2831430,,Residential,2018.0,,"PH14 - 7828 Granville St, Vancouver, BC",2.0,2.0,2.0,07/11/2023,"$1,220,000",15/01/2024,"$1,150,000"
3321,3321,Multi Family,,1802 sqft,No,$957,R2841397,,Residential,2023.0,,"1228 Mclean Dr, Vancouver, BC",3.0,4.0,1.0,10/01/2024,"$1,725,000",15/01/2024,"$1,697,000"
3322,3322,Apartment/Condominium,"$2,316",929 sqft,Yes,$967,R2809285,,Residential,2007.0,,"1008 - 602 Citadel Parade, Vancouver, BC",2.0,2.0,1.0,22/08/2023,"$899,000",15/01/2024,"$899,000"
3323,3323,Townhouse,"$4,189",1386 sqft,Yes,"$1,217",R2793435,,Residential,2001.0,,"5496 Larch St, Vancouver, BC",2.0,3.0,2.0,27/06/2023,"$1,688,000",15/01/2024,"$1,668,000"
3324,3324,Single Family Residence,"$8,583",1600 sqft,Yes,"$1,375",R2838687,,Residential,1970.0,,"659 71 St Ave W, Vancouver, BC",2.0,5.0,0.0,01/01/2024,"$2,200,000",15/01/2024,"$1,975,000"
3325,3325,Apartment/Condominium,"$2,739",912 sqft,Yes,"$1,127",R2810498,,Residential,2020.0,,"302 - 7878 Granville St, Vancouver, BC",2.0,2.0,1.0,27/08/2023,"$1,028,000",14/01/2024,"$944,000"
3326,3326,Multi Family,,1460 sqft,No,"$1,047",R2823074,,Residential,2023.0,,"3782 Quebec St, Vancouver, BC",2.0,3.0,0.0,05/10/2023,"$1,529,000",14/01/2024,"$1,529,000"
3327,3327,Apartment/Condominium,"$2,206",1331 sqft,Yes,"$1,035",R2838500,,Residential,2006.0,,"301 - 6268 Eagles Dr, Vancouver, BC",2.0,3.0,1.0,27/12/2023,"$1,378,000",14/01/2024,"$1,358,000"
3328,3328,Apartment/Condominium,"$2,141",738 sqft,Yes,$960,R2840838,,Residential,2011.0,,"426 - 4550 Fraser St, Vancouver, BC",1.0,1.0,1.0,09/01/2024,"$709,000",14/01/2024,"$700,000"
3329,3329,Apartment/Condominium,"$1,677",822 sqft,Yes,$850,R2837675,,Residential,2000.0,,"206 - 3038 E Kent Ave S, Vancouver, BC",1.0,2.0,2.0,10/12/2023,"$699,000",14/01/2024,"$685,000"
3330,3330,Single Family Residence,"$21,852",4803 sqft,Yes,"$1,186",R2841360,,Residential,2012.0,,"2885 W 35th Ave, Vancouver, BC",7.0,9.0,1.0,10/01/2024,"$5,698,000",14/01/2024,"$5,360,000"
3331,3331,Apartment/Condominium,"$1,140",453 sqft,Yes,"$1,165",R2830286,,Residential,1972.0,,"314 - 1950 W 8th Ave, Vancouver, BC",1.0,1.0,1.0,31/10/2023,"$528,000",14/01/2024,"$530,000"
3332,3332,Apartment/Condominium,"$2,422",882 sqft,Yes,$962,R2828739,,Residential,2007.0,,"908 - 111 W Georgia St, Vancouver, BC",2.0,2.0,1.0,29/10/2023,"$849,000",14/01/2024,"$835,000"
3333,3333,Apartment/Condominium,"$2,169",719 sqft,Yes,"$1,109",R2840305,,Residential,1998.0,,"11 - 3036 W 4th Ave, Vancouver, BC",1.0,2.0,1.0,08/01/2024,"$798,000",14/01/2024,"$798,000"
3334,3334,Apartment/Condominium,"$2,779",912 sqft,Yes,"$1,029",R2831306,,Residential,2006.0,,"1506 - 1155 Seymour St, Vancouver, BC",2.0,2.0,1.0,06/11/2023,"$939,000",14/01/2024,"$909,000"
3335,3335,Apartment/Condominium,"$1,521",731 sqft,Yes,$820,R2840144,,Residential,1992.0,,"401 - 1353 W 70th Ave, Vancouver, BC",1.0,2.0,1.0,06/01/2024,"$599,900",14/01/2024,"$616,000"
3336,3336,Single Family Residence,"$6,629",2082 sqft,No,$816,R2838652,,Residential,1972.0,,"1966 E Georgia St, Vancouver, BC",2.0,5.0,0.0,01/01/2024,"$1,699,000",14/01/2024,"$1,800,000"
3337,3337,Townhouse,,1209 sqft,Yes,"$1,437",R2842326,,Residential,2024.0,,"101 - 5370 Crooked Branch Rd, Vancouver, BC",2.0,3.0,0.0,13/01/2024,"$1,738,000",14/01/2024,"$1,738,000"
3338,3338,Apartment/Condominium,"$2,289",806 sqft,Yes,$966,R2839816,,Residential,2007.0,,"1906 - 111 W Georgia St, Vancouver, BC",1.0,2.0,1.0,07/01/2024,"$779,000",14/01/2024,"$735,000"
3339,3339,Apartment/Condominium,"$2,872",872 sqft,Yes,"$1,204",R2841952,,Residential,2022.0,,"201 - 7638 Cambie St, Vancouver, BC",2.0,2.0,1.0,12/01/2024,"$1,049,900",14/01/2024,"$999,904"
3340,3340,Townhouse,"$4,405",1351 sqft,Yes,"$1,139",R2814061,,Residential,2007.0,,"5571 Willow St, Vancouver, BC",2.0,3.0,2.0,10/09/2023,"$1,539,000",14/01/2024,"$1,515,000"
3341,3341,Single Family Residence,"$8,669",2452 sqft,Yes,$887,R2840531,,Residential,1994.0,,"2012 Venables St, Vancouver, BC",3.0,6.0,2.0,08/01/2024,"$2,175,000",14/01/2024,"$2,130,000"
3342,3342,Duplex,"$7,629",3366 sqft,No,$593,R2819509,,Residential Income,1912.0,,"1011 - 1009 E 11th Ave, Vancouver, BC",5.0,7.0,0.0,24/09/2023,"$1,998,000",14/01/2024,"$1,965,000"
3343,3343,Multi Family,,2013 sqft,Yes,"$1,067",R2830307,,Residential,2024.0,,"5361 Dundee St, Vancouver, BC",3.0,5.0,2.0,02/11/2023,"$2,148,000",14/01/2024,"$1,900,000"
3344,3344,Multi Family,,1801 sqft,Yes,"$1,166",R2822032,,Residential,2023.0,,"963 E 15th Ave, Vancouver, BC",3.0,4.0,0.0,02/10/2023,"$2,099,999",13/01/2024,"$2,099,999"
3345,3345,Single Family Residence,"$8,007",2463 sqft,Yes,$689,R2839756,,Residential,1992.0,,"1636 E 20th Ave, Vancouver, BC",4.0,5.0,4.0,07/01/2024,"$1,699,000",13/01/2024,"$1,895,000"
3346,3346,Apartment/Condominium,"$3,573",1087 sqft,Yes,"$1,185",R2840150,,Residential,2019.0,,"108 - 288 King Edward Ave W, Vancouver, BC",2.0,2.0,1.0,07/01/2024,"$1,289,000",13/01/2024,"$1,295,000"
3347,3347,Multi Family,,1801 sqft,Yes,"$1,166",R2822032,,Residential,2023.0,,"963 E 15th Ave, Vancouver, BC",3.0,4.0,0.0,02/10/2023,"$2,099,999",13/01/2024,"$2,099,999"
3348,3348,Apartment/Condominium,"$6,827",2287 sqft,Yes,$996,R2838649,,Residential,1991.0,,"1903 - 1415 W Georgia St, Vancouver, BC",2.0,2.0,2.0,01/01/2024,"$2,280,000",13/01/2024,"$2,100,000"
3349,3349,Multi Family,,1576 sqft,Yes,"$1,122",R2841081,,Residential,2023.0,,"2307 Charles St, Vancouver, BC",3.0,3.0,1.0,10/01/2024,"$1,769,000",13/01/2024,"$1,769,000"
3350,3350,Apartment/Condominium,"$2,429",694 sqft,Yes,"$1,295",R2823999,,Residential,2016.0,,"2016 - 68 Smithe St, Vancouver, BC",1.0,2.0,1.0,10/10/2023,"$899,000",13/01/2024,"$874,000"
3351,3351,Apartment/Condominium,"$1,309",462 sqft,No,$971,R2810929,,Residential,1982.0,,"403 - 1330 Burrard St, Vancouver, BC",1.0,0.0,0.0,30/08/2023,"$449,000",13/01/2024,"$430,000"
3352,3352,Apartment/Condominium,"$2,054",702 sqft,Yes,"$1,095",R2840132,,Residential,1999.0,,"310 - 1823 W 7th Ave, Vancouver, BC",1.0,1.0,1.0,07/01/2024,"$769,000",13/01/2024,"$740,000"
3353,3353,Multi Family,"$8,825",1404 sqft,Yes,"$1,707",R2840131,,Residential,2024.0,,"3118 W 15th Ave, Vancouver, BC",4.0,3.0,0.0,07/01/2024,"$2,398,000",13/01/2024,"$2,350,000"
3354,3354,Apartment/Condominium,"$1,608",703 sqft,Yes,$924,R2839926,,Residential,1972.0,,"208 - 1655 Nelson St, Vancouver, BC",1.0,1.0,1.0,07/01/2024,"$649,900",13/01/2024,"$625,000"
3355,3355,Apartment/Condominium,"$1,693",664 sqft,Yes,$945,R2811876,,Residential,2005.0,,"2108 - 3663 Crowley Dr, Vancouver, BC",1.0,2.0,1.0,04/09/2023,"$628,000",12/01/2024,"$625,000"
3356,3356,Apartment/Condominium,"$1,305",470 sqft,Yes,$978,R2836713,,Residential,1982.0,,"303 - 1333 Hornby St, Vancouver, BC",1.0,1.0,0.0,06/12/2023,"$460,000",12/01/2024,"$455,000"
3357,3357,Apartment/Condominium,"$2,116",614 sqft,Yes,"$1,285",R2834777,,Residential,1998.0,,"2801 - 1200 W Georgia St, Vancouver, BC",1.0,1.0,1.0,26/11/2023,"$789,000",12/01/2024,"$780,000"
3358,3358,Apartment/Condominium,"$2,706",820 sqft,Yes,$975,R2841249,,Residential,2003.0,,"202 - 2680 Arbutus St, Vancouver, BC",1.0,2.0,1.0,11/01/2024,"$799,999",12/01/2024,"$911,000"
3359,3359,Apartment/Condominium,"$2,330",773 sqft,Yes,"$1,058",R2827813,,Residential,1999.0,,"716 - 428 W 8th Ave, Vancouver, BC",1.0,1.0,1.0,24/10/2023,"$818,000",12/01/2024,"$780,000"
3360,3360,Multi Family,"$8,659",1072 sqft,Yes,"$1,210",R2833802,,Residential,2023.0,,"3894 Welwyn St, Vancouver, BC",2.0,3.0,0.0,20/11/2023,"$1,298,000",12/01/2024,"$1,280,000"
3361,3361,Apartment/Condominium,"$2,266",716 sqft,Yes,"$1,103",R2841098,,Residential,2011.0,,"408 - 3333 Main St, Vancouver, BC",1.0,1.0,1.0,10/01/2024,"$789,900",12/01/2024,"$780,000"
3362,3362,Multi Family,,2126 sqft,Yes,"$1,127",R2840122,,Residential,2024.0,,"786 E 23rd Ave, Vancouver, BC",3.0,4.0,2.0,07/01/2024,"$2,398,000",12/01/2024,"$2,398,000"
3363,3363,Townhouse,,1195 sqft,Yes,"$1,255",R2840660,,Residential,2023.0,,"192 W King Edward Ave, Vancouver, BC",2.0,3.0,1.0,09/01/2024,"$1,499,900",12/01/2024,"$1,499,900"
3364,3364,Single Family Residence,"$5,001",2662 sqft,Yes,$706,R2826627,,Residential,2021.0,,"8381 Victoria Dr, Vancouver, BC",4.0,5.0,1.0,19/10/2023,"$1,880,000",12/01/2024,"$1,650,000"
3365,3365,Apartment/Condominium,"$1,501",681 sqft,Yes,$806,R2839778,,Residential,1995.0,,"105 - 1880 Kent Avenue South E, Vancouver, BC",1.0,1.0,1.0,07/01/2024,"$549,000",11/01/2024,"$542,000"
3366,3366,Townhouse,"$4,852",1535 sqft,No,"$1,208",R2837132,,Residential,2022.0,,"28 13 Th Ave W, Vancouver, BC",3.0,3.0,0.0,10/12/2023,"$1,855,000",11/01/2024,"$1,830,000"
3367,3367,Apartment/Condominium,"$3,718",1557 sqft,Yes,$897,R2830018,,Residential,1989.0,,"104 - 3790 W 7th Ave, Vancouver, BC",2.0,2.0,2.0,01/11/2023,"$1,398,000",11/01/2024,"$1,330,000"
3368,3368,Apartment/Condominium,"$2,108",820 sqft,Yes,$974,R2827385,,Residential,1994.0,,"2105 - 930 Cambie St, Vancouver, BC",2.0,2.0,1.0,23/10/2023,"$798,900",11/01/2024,"$785,000"
3369,3369,Apartment/Condominium,"$4,327",1191 sqft,Yes,"$1,322",R2840034,,Residential,2003.0,,"2002 - 1055 Homer St, Vancouver, BC",2.0,2.0,2.0,07/01/2024,"$1,575,000",11/01/2024,"$1,535,000"
3370,3370,Apartment/Condominium,"$1,632",704 sqft,Yes,$852,R2839896,,Residential,1982.0,,"202 - 1040 Pacific St, Vancouver, BC",1.0,2.0,1.0,07/01/2024,"$599,900",11/01/2024,"$557,000"
3371,3371,Apartment/Condominium,"$2,886",959 sqft,Yes,"$1,225",R2839963,,Residential,2018.0,,"711 - 209 E 7th Ave, Vancouver, BC",2.0,2.0,1.0,07/01/2024,"$1,175,000",11/01/2024,"$1,149,000"
3372,3372,Single Family Residence,"$11,403",2291 sqft,No,"$1,533",R2840173,,Residential,1952.0,,"2487 W 23rd Ave, Vancouver, BC",2.0,5.0,2.0,07/01/2024,"$3,513,000",11/01/2024,"$3,413,000"
3373,3373,Apartment/Condominium,"$3,283",753 sqft,No,"$1,710",R2785506,,Residential,2021.0,,"803 - 1365 Davie St, Vancouver, BC",2.0,2.0,0.0,04/06/2023,"$1,288,000",11/01/2024,"$1,220,000"
3374,3374,Apartment/Condominium,"$5,391",1903 sqft,Yes,"$1,098",R2837555,,Residential,1995.0,,"3101 - 867 Hamilton St, Vancouver, BC",2.0,2.0,3.0,12/12/2023,"$2,090,000",11/01/2024,"$2,024,000"
3375,3375,Single Family Residence,"$7,252",2195 sqft,Yes,$819,R2836715,,Residential,1996.0,,"1278 E 28th Ave, Vancouver, BC",3.0,6.0,2.0,05/12/2023,"$1,799,000",11/01/2024,"$1,800,000"
