,type,taxes,area,garage,pricePerSqFt,mlsNumber,lotSize,levels,built,maintenance,address,bath,beds,parking,listingDate,listingPrice
1168,Townhouse,"$11,349",3252 sqft,Yes,"$1,011",R2857776,,Residential,1988,,"1398 Matthews Ave, Vancouver, BC",4,4,2,10/03/2024,"$3,290,000"
1169,Single Family Residence,"$6,657",2188 sqft,Yes,$856,R2858116,,Residential,1940,,"3635 Franklin St, Vancouver, BC",2,5,0,10/03/2024,"$1,875,000"
1170,Apartment/Condominium,"$1,866",812 sqft,Yes,$966,R2857965,,Residential,2005,,"307 - 3638 Vanness Ave, Vancouver, BC",2,2,1,10/03/2024,"$785,000"
1171,Single Family Residence,"$21,482",5238 sqft,Yes,"$1,048",R2858210,,Residential,1991,,"2088 Allison Rd, Vancouver, BC",6,5,8,10/03/2024,"$5,490,000"
1172,Single Family Residence,"$13,722",4750 sqft,Yes,"$1,111",R2858390,,Residential,2015,,"455 W 38th Ave, Vancouver, BC",7,10,2,10/03/2024,"$5,280,000"
1173,Single Family Residence,"$5,713",2133 sqft,No,$791,R2858291,,Residential,1948,,"6596 Knight St, Vancouver, BC",3,6,6,11/03/2024,"$1,688,000"
1174,Single Family Residence,"$19,944",4801 sqft,Yes,"$1,183",R2858751,,Residential,2022,,"1626 W 58th Ave, Vancouver, BC",8,9,2,10/03/2024,"$5,680,000"
1175,Townhouse,,1148 sqft,Yes,"$1,479",R2858170,,Residential,2024,,"883 33rd Ave W, Vancouver, BC",2,3,1,10/03/2024,"$1,698,880"
1176,Single Family Residence,"$12,420",3220 sqft,Yes,"$1,241",R2858125,,Residential,1974,,"4615 W 7th Ave, Vancouver, BC",3,5,2,10/03/2024,"$3,999,000"
1177,Single Family Residence,"$17,551",4157 sqft,Yes,"$1,582",R2857673,,Residential,2022,,"3070 W 44th Ave, Vancouver, BC",5,5,0,10/03/2024,"$6,580,000"
1178,Single Family Residence,,4927 sqft,No,$888,R2859343,,Residential,1989,,"7025 Oak St, Vancouver, BC",6,8,6,10/03/2024,"$4,380,000"
1179,Single Family Residence,"$13,033",3055 sqft,Yes,"$1,423",R2857633,,Residential,2013,,"1964 W 3 Rd Ave, Vancouver, BC",4,4,2,10/03/2024,"$4,349,000"
1180,Apartment/Condominium,"$11,182",1588 sqft,Yes,"$2,512",R2857690,,Residential,2016,,"4903 - 1151 W Georgia St, Vancouver, BC",3,3,2,10/03/2024,"$3,990,000"
1181,Multi Family,,1939 sqft,Yes,$978,R2857975,,Residential,2024,,"1371 63 Rd Ave E, Vancouver, BC",4,5,1,10/03/2024,"$1,898,000"
1182,Single Family Residence,"$12,704",3000 sqft,Yes,"$1,326",R2858225,,Residential,1969,,"4267 Doncaster Way, Vancouver, BC",3,6,0,10/03/2024,"$3,980,000"
1183,Single Family Residence,"$12,644",5977 sqft,Yes,"$1,639",R2856736,,Residential,1921,,"3333 Cedar Cres, Vancouver, BC",5,3,2,05/03/2024,"$9,800,000"
1184,Apartment/Condominium,"$1,550",870 sqft,Yes,"$1,379",R2855793,,Residential,2018,,"106 - 5687 Gray Ave, Vancouver, BC",2,2,1,04/03/2024,"$1,200,000"
1185,Apartment/Condominium,"$4,713",1263 sqft,Yes,"$1,503",R2857462,,Residential,2019,,"203 - 1571 W 57th Ave, Vancouver, BC",2,2,2,05/03/2024,"$1,899,000"
1186,Single Family Residence,"$16,862",2931 sqft,Yes,"$1,633",R2856613,,Residential,1947,,"4316 W 2nd Ave, Vancouver, BC",3,6,1,05/03/2024,"$4,788,000"
1187,Single Family Residence,"$28,891",7702 sqft,No,"$1,036",R2857140,,Residential,1991,,"6658 Adera St, Vancouver, BC",5,6,4,05/03/2024,"$7,980,000"
1188,Apartment/Condominium,"$7,914",1781 sqft,Yes,"$1,734",R2856461,,Residential,2021,,"2705 - 1111 Richards St, Vancouver, BC",3,3,0,05/03/2024,"$3,089,900"
1189,Townhouse,"$53,787",5310 sqft,Yes,"$1,882",R2856362,,Residential,2008,,"101 - 1139 W Cordova St, Vancouver, BC",4,3,5,05/03/2024,"$9,995,000"
1190,Apartment/Condominium,"$2,986",876 sqft,Yes,"$1,297",R2856457,,Residential,2009,,"709 - 2528 Maple St, Vancouver, BC",2,2,2,05/03/2024,"$1,136,888"
1191,Townhouse,,1314 sqft,Yes,"$1,459",R2854912,,Residential,2024,,"208 - 918 32 Nd Ave W, Vancouver, BC",2,3,0,29/02/2024,"$1,918,000"
1192,Single Family Residence,"$29,802",5653 sqft,Yes,"$1,574",R2854892,,Residential,2012,,"1192 W 38th Ave, Vancouver, BC",8,6,4,29/02/2024,"$8,900,000"
1193,Apartment/Condominium,"$6,571",1456 sqft,Yes,"$1,978",R2854897,,Residential,2003,,"602 - 499 Broughton St, Vancouver, BC",2,2,2,29/02/2024,"$2,880,000"
1194,Apartment/Condominium,"$1,877",592 sqft,Yes,"$1,180",R2856185,,Residential,1999,,"1901 - 1331 Alberni St, Vancouver, BC",1,1,1,03/03/2024,"$699,000"
1195,Single Family Residence,"$6,420",3310 sqft,No,$447,R2855183,,Residential,1901,,"383 E Hastings St, Vancouver, BC",3,6,2,01/03/2024,"$1,480,000"
1196,Apartment/Condominium,"$3,443",1212 sqft,Yes,"$1,062",R2855118,,Residential,1994,,"1510 - 1500 Hornby St, Vancouver, BC",2,2,1,03/03/2024,"$1,288,000"
1197,Single Family Residence,"$11,849",3548 sqft,Yes,"$1,014",R2854819,,Residential,1930,,"1121 W 16th Ave, Vancouver, BC",2,8,2,29/02/2024,"$3,599,999"
1198,Townhouse,,555 sqft,Yes,"$1,439",R2854915,,Residential,2024,,"103 - 918 32 Nd Ave W, Vancouver, BC",1,1,0,29/02/2024,"$799,000"
1199,Townhouse,,1620 sqft,No,"$1,481",R2854794,,Residential,2026,,"D - 1311 W 57 Th Ave, Vancouver, BC",2,3,1,26/02/2024,"$2,399,800"
1200,Apartment/Condominium,"$1,830",943 sqft,Yes,"$1,293",R2854413,,Residential,2018,,"109 - 3581 Ross Dr, Vancouver, BC",2,2,1,27/02/2024,"$1,220,000"
1201,Apartment/Condominium,"$6,946",1183 sqft,Yes,"$1,859",R2853622,,Residential,2016,,"5502 - 1151 W Georgia St, Vancouver, BC",2,2,1,26/02/2024,"$2,200,000"
1202,Apartment/Condominium,"$1,468",502 sqft,Yes,"$1,193",R2853335,,Residential,2007,,"703 - 131 Regiment Sq, Vancouver, BC",1,1,1,26/02/2024,"$599,000"
1203,Single Family Residence,"$8,316",2311 sqft,Yes,$994,R2853826,,Residential,2011,,"1115 Boundary Rd, Vancouver, BC",5,7,2,26/02/2024,"$2,299,000"
1204,Apartment/Condominium,,1203 sqft,Yes,"$2,742",R2853526,,Residential,2023,,"3502 - 1568 Alberni St, Vancouver, BC",2,2,1,26/02/2024,"$3,298,980"
1205,Apartment/Condominium,"$1,727",903 sqft,Yes,"$1,395",R2853495,,Residential,2018,,"405 - 3487 Binning Rd, Vancouver, BC",2,2,1,26/02/2024,"$1,260,000"
1206,Townhouse,"$3,926",1084 sqft,No,"$1,372",R2853130,,Residential,2018,,"1553 57 Th Ave W, Vancouver, BC",3,2,2,26/02/2024,"$1,488,000"
1207,Single Family Residence,"$20,954",4614 sqft,Yes,"$1,231",R2852479,,Residential,2014,,"4482 Brakenridge St, Vancouver, BC",5,6,6,21/02/2024,"$5,680,000"
1208,Apartment/Condominium,,764 sqft,Yes,"$1,413",R2852427,,Residential,2026,,"111 - 4928 Quebec St, Vancouver, BC",1,2,1,20/02/2024,"$1,079,900"
1209,Apartment/Condominium,,527 sqft,Yes,"$1,328",R2851869,,Residential,2026,,"212 - 4928 Quebec St, Vancouver, BC",1,1,0,20/02/2024,"$699,900"
1210,Single Family Residence,"$7,105",2816 sqft,No,$674,R2852541,,Residential,1966,,"6216 Knight St, Vancouver, BC",2,6,2,21/02/2024,"$1,899,999"
1211,Single Family Residence,"$7,698",2193 sqft,No,"$1,413",R2852586,,Residential,2005,,"3262 Clive Ave, Vancouver, BC",0,0,0,22/02/2024,"$3,100,000"
1212,Townhouse,,1209 sqft,Yes,"$1,405",R2853170,,Residential,2024,,"17 - 520 W 28th Ave, Vancouver, BC",2,2,1,21/02/2024,"$1,699,000"
1213,Single Family Residence,"$12,571",3257 sqft,No,"$1,046",R2852183,,Residential,1926,,"1081 W 16th Ave, Vancouver, BC",3,6,2,21/02/2024,"$3,408,888"
1214,Single Family Residence,"$20,415",4639 sqft,Yes,"$1,681",R2852004,,Residential,1996,,"5568 Heather St, Vancouver, BC",0,0,4,20/02/2024,"$7,800,000"
1215,Apartment/Condominium,"$4,697",972 sqft,Yes,"$1,685",R2849580,,Residential,2021,,"1008 - 1768 Cook St, Vancouver, BC",2,2,1,12/02/2024,"$1,638,000"
1216,Townhouse,,1586 sqft,No,"$1,355",R2849621,,Residential,2023,,"1458 45th Ave W, Vancouver, BC",3,5,1,12/02/2024,"$2,150,000"
1217,Apartment/Condominium,,1028 sqft,Yes,"$1,214",R2849710,,Residential,2024,,"1801 - 3430 E Kent Ave S, Vancouver, BC",2,3,2,13/02/2024,"$1,249,000"
1218,Multi Family,"$5,927",1391 sqft,Yes,$997,R2849874,,Residential,2024,,"1 - 3344 Adanac St, Vancouver, BC",3,3,2,13/02/2024,"$1,388,000"
1219,Apartment/Condominium,"$1,931",1032 sqft,Yes,"$1,211",R2849316,,Residential,2012,,"503 - 5868 Agronomy Rd, Vancouver, BC",2,2,1,12/02/2024,"$1,250,000"
1220,Apartment/Condominium,"$4,658",970 sqft,Yes,"$1,843",R2849732,,Residential,2021,,"911 - 1768 Cook St, Vancouver, BC",2,2,1,12/02/2024,"$1,788,000"
1221,Apartment/Condominium,,429 sqft,No,"$1,629",R2849572,,Residential,1999,,"309 - 567 Hornby St, Vancouver, BC",1,1,0,12/02/2024,"$699,000"
1222,Single Family Residence,"$9,875",1314 sqft,Yes,"$2,891",R2850155,,Residential,1951,,"2016 W 48th Ave, Vancouver, BC",1,3,4,13/02/2024,"$3,800,000"
1223,Apartment/Condominium,"$5,422",1290 sqft,Yes,"$1,858",R2848496,,Residential,2002,,"2702 - 1067 Marinaside Cres, Vancouver, BC",2,3,1,07/02/2024,"$2,398,000"
1224,Single Family Residence,"$10,069",2447 sqft,Yes,"$1,422",R2848679,,Residential,1949,,"1958 W 62nd Ave, Vancouver, BC",3,5,4,07/02/2024,"$3,480,000"
1225,Single Family Residence,"$9,265",2706 sqft,Yes,"$1,293",R2848570,,Residential,1946,,"3617 W 48th Ave, Vancouver, BC",2,4,1,08/02/2024,"$3,500,000"
1226,Apartment/Condominium,"$11,081",1819 sqft,Yes,"$2,165",R2848537,,Residential,2010,,"4405 - 1011 W Cordova St, Vancouver, BC",2,2,1,08/02/2024,"$3,939,000"
1227,Apartment/Condominium,"$5,408",1082 sqft,Yes,"$1,662",R2848346,,Residential,2022,,"4903 - 1289 Hornby St, Vancouver, BC",2,2,1,07/02/2024,"$1,799,000"
1228,Multi Family,"$5,000",1993 sqft,Yes,"$1,489",R2848298,,Residential,2024,,"1 - 2936 W 12 Th Ave, Vancouver, BC",5,4,1,07/02/2024,"$2,968,800"
1229,Apartment/Condominium,"$2,686",888 sqft,Yes,"$1,011",R2848147,,Residential,2016,,"1810 - 188 Keefer St, Vancouver, BC",2,2,1,07/02/2024,"$898,000"
1230,Apartment/Condominium,"$16,378",2550 sqft,Yes,"$2,191",R2848433,,Residential,2003,,"2502 - 1233 W Cordova St, Vancouver, BC",2,3,3,07/02/2024,"$5,588,000"
1231,Apartment/Condominium,"$6,557",1712 sqft,Yes,"$1,599",R2847168,,Residential,1995,,"203 - 1600 Hornby St, Vancouver, BC",3,3,2,04/02/2024,"$2,738,000"
1232,Apartment/Condominium,,527 sqft,Yes,"$1,878",R2846400,,Residential,2022,,"1902 - 7433 Cambie St, Vancouver, BC",1,1,1,01/02/2024,"$990,000"
1233,Apartment/Condominium,"$2,027",593 sqft,Yes,"$1,246",R2847317,,Residential,2015,,"206 - 508 W 29th Ave, Vancouver, BC",1,1,1,04/02/2024,"$739,000"
1234,Apartment/Condominium,"$6,262",1482 sqft,Yes,"$1,753",R2846780,,Residential,2013,,"2502 - 667 Howe St, Vancouver, BC",2,2,1,04/02/2024,"$2,598,000"
1235,Apartment/Condominium,"$17,070",3203 sqft,Yes,"$1,401",R2846849,,Residential,2011,,"PH3602 - 838 W Hastings St, Vancouver, BC",2,3,2,04/02/2024,"$4,490,000"
1236,Single Family Residence,"$14,901",4057 sqft,Yes,"$1,034",R2846962,,Residential,1927,,"1450 W 40th Ave, Vancouver, BC",3,5,4,04/02/2024,"$4,198,000"
1237,Apartment/Condominium,"$52,864",3366 sqft,Yes,"$2,513",R2847534,,Residential,2012,,"302 - 277 Thurlow St, Vancouver, BC",3,4,0,04/02/2024,"$8,460,000"
1238,Apartment/Condominium,"$1,289",616 sqft,Yes,"$1,363",R2847881,,Residential,2016,,"2306 - 3355 Binning Rd, Vancouver, BC",1,1,1,04/02/2024,"$840,000"
1239,Apartment/Condominium,,1105 sqft,No,"$2,714",R2845863,,Residential,2023,,"804 - 1568 Alberni St, Vancouver, BC",2,2,1,30/01/2024,"$2,999,900"
1240,Apartment/Condominium,"$3,073",1300 sqft,Yes,$883,R2845824,,Residential,1983,,"1003 - 1450 Pennyfarthing Dr, Vancouver, BC",2,2,1,30/01/2024,"$1,148,000"
1241,Apartment/Condominium,"$1,498",726 sqft,Yes,"$1,293",R2845838,,Residential,2020,,"331 - 3563 Ross Dr, Vancouver, BC",1,2,1,30/01/2024,"$939,000"
1242,Apartment/Condominium,"$3,818",1140 sqft,Yes,"$1,401",R2847842,,Residential,2022,,"234 - 92 King Edward Ave W, Vancouver, BC",2,2,1,30/01/2024,"$1,598,000"
1243,Single Family Residence,"$37,058",4963 sqft,Yes,"$1,789",R2845071,,Residential,2019,,"3955 Broadway W, Vancouver, BC",6,6,2,29/01/2024,"$8,880,000"
1244,Apartment/Condominium,"$1,936",671 sqft,Yes,"$1,233",R2846376,,Residential,2011,,"709 - 1028 Barclay St, Vancouver, BC",1,1,1,30/01/2024,"$828,000"
1245,Single Family Residence,"$12,580",3401 sqft,Yes,"$1,157",R2845177,,Residential,1988,,"1945 W 44th Ave, Vancouver, BC",4,5,2,29/01/2024,"$3,938,000"
1246,Single Family Residence,"$14,352",2139 sqft,Yes,"$3,225",R2845867,,Residential,1949,,"458 W 44th Ave, Vancouver, BC",2,4,1,30/01/2024,"$6,900,000"
1247,Apartment/Condominium,"$2,291",953 sqft,Yes,"$1,028",R2844262,,Residential,1992,,"1108 - 1323 Homer St, Vancouver, BC",1,2,1,24/01/2024,"$979,800"
1248,Apartment/Condominium,"$6,268",1292 sqft,Yes,"$2,074",R2844420,,Residential,2003,,"2003 - 1233 W Cordova St, Vancouver, BC",2,2,2,24/01/2024,"$2,680,000"
1249,Single Family Residence,"$7,788",3130 sqft,Yes,"$1,309",R2844395,,Residential,9999,,"5770 Granville St, Vancouver, BC",2,4,2,24/01/2024,"$4,100,000"
1250,Apartment/Condominium,"$2,530",865 sqft,Yes,"$1,027",R2844512,,Residential,2005,,"2207 - 550 Taylor St, Vancouver, BC",2,2,1,25/01/2024,"$889,000"
1251,Apartment/Condominium,,1221 sqft,Yes,"$3,520",R2844385,,Residential,2023,,"2702 - 1568 Alberni St, Vancouver, BC",2,2,1,24/01/2024,"$4,299,000"
1252,Apartment/Condominium,,985 sqft,Yes,"$1,807",R2844226,,Residential,2022,,"3405 - 1335 Howe St, Vancouver, BC",2,2,1,24/01/2024,"$1,779,900"
1253,Apartment/Condominium,"$6,023",1153 sqft,No,"$1,560",R2844771,,Residential,2020,,"4205 - 1480 Howe St, Vancouver, BC",2,2,1,24/01/2024,"$1,799,800"
1254,Single Family Residence,"$55,310",4939 sqft,Yes,"$2,020",R2844349,,Residential,2014,,"4639 Simpson Ave, Vancouver, BC",5,5,3,24/01/2024,"$9,980,000"
1255,Townhouse,"$6,693",1689 sqft,No,"$1,586",R2843465,,Residential,2021,,"1807 Stephens St, Vancouver, BC",3,3,0,17/01/2024,"$2,680,000"
1256,Townhouse,,1455 sqft,Yes,"$1,505",R2842959,,Residential,2023,,"1460 45th Ave W, Vancouver, BC",2,3,1,17/01/2024,"$2,190,000"
1257,Apartment/Condominium,"$4,124",1024 sqft,Yes,"$1,501",R2842690,,Residential,2011,,"3205 - 1028 Barclay St, Vancouver, BC",2,2,2,17/01/2024,"$1,538,000"
1258,Apartment/Condominium,"$1,774",620 sqft,Yes,"$1,128",R2842496,,Residential,2003,,"1105 - 1238 Burrard St, Vancouver, BC",1,1,1,16/01/2024,"$699,900"
1259,Townhouse,"$6,657",1750 sqft,Yes,"$1,531",R2844278,,Residential,2021,,"2706 W 2nd Ave, Vancouver, BC",2,3,0,17/01/2024,"$2,680,000"
1260,Apartment/Condominium,"$1,716",544 sqft,Yes,"$1,121",R2842853,,Residential,2021,,"408 - 2435 Kingsway, Vancouver, BC",1,1,1,17/01/2024,"$610,000"
1261,Apartment/Condominium,"$3,737",983 sqft,No,"$1,250",R2842564,,Residential,2013,,"3102 - 1372 Seymour St, Vancouver, BC",2,2,1,16/01/2024,"$1,229,000"
1262,Apartment/Condominium,"$2,199",779 sqft,Yes,"$1,089",R2841001,,Residential,2021,,"102 - 8181 Chester St, Vancouver, BC",2,2,1,10/01/2024,"$848,777"
1263,Single Family Residence,"$22,740",5235 sqft,Yes,"$1,086",R2840995,,Residential,1989,,"1628 Nanton Ave, Vancouver, BC",6,8,5,09/01/2024,"$5,688,000"
1264,Apartment/Condominium,"$1,415",495 sqft,Yes,"$1,169",R2841355,,Residential,1994,,"1006 - 1188 Howe St, Vancouver, BC",1,1,1,10/01/2024,"$579,000"
1265,Apartment/Condominium,"$4,182",1166 sqft,Yes,"$1,679",R2840827,,Residential,2020,,"408 - 5693 Elizabeth St, Vancouver, BC",1,3,2,09/01/2024,"$1,958,000"
1266,Apartment/Condominium,"$2,831",760 sqft,Yes,"$1,263",R2840739,,Residential,1999,,"2901 - 198 Aquarius Mews, Vancouver, BC",1,1,1,09/01/2024,"$960,000"
1267,Single Family Residence,"$53,169",8514 sqft,Yes,$985,R2840813,,Residential,2014,,"1925 Marine Dr Sw, Vancouver, BC",6,5,10,09/01/2024,"$8,388,000"
1268,Apartment/Condominium,"$14,364",2393 sqft,Yes,"$2,502",R2840275,,Residential,2020,,"5203 - 1480 Howe St, Vancouver, BC",3,3,2,08/01/2024,"$5,988,000"
1269,Single Family Residence,"$53,169",8514 sqft,Yes,$985,R2840813,,Residential,2014,,"1925 Sw Marine Dr, Vancouver, BC",8,5,10,10/01/2024,"$8,388,000"
1270,Apartment/Condominium,"$2,115",1200 sqft,Yes,"$1,150",R2839223,,Residential,2011,,"1505 - 5782 Berton Ave, Vancouver, BC",2,3,2,03/01/2024,"$1,380,000"
1271,Single Family Residence,"$5,994",1087 sqft,Yes,"$1,931",R2839912,,Residential,1926,,"1032 Clark Dr, Vancouver, BC",1,2,2,03/01/2024,"$2,100,000"
1272,Apartment/Condominium,"$3,242",1214 sqft,Yes,"$1,349",R2839404,,Residential,1987,,"902 - 1860 Robson St, Vancouver, BC",2,2,2,02/01/2024,"$1,638,000"
1273,Apartment/Condominium,"$4,800",1133 sqft,Yes,"$1,411",R2839344,,Residential,2007,,"1901 - 1205 W Hastings St, Vancouver, BC",2,2,2,02/01/2024,"$1,599,000"
1274,Apartment/Condominium,"$2,611",888 sqft,Yes,"$1,126",R2838919,,Residential,1997,,"1706 - 1288 Alberni St, Vancouver, BC",2,2,1,02/01/2024,"$999,990"
1275,Apartment/Condominium,"$2,283",586 sqft,Yes,"$1,278",R2838931,,Residential,2018,,"802 - 1688 Pullman Porter St, Vancouver, BC",1,1,1,02/01/2024,"$749,000"
1276,Apartment/Condominium,"$1,947",610 sqft,Yes,"$1,127",R2838938,,Residential,2017,,"709 - 1133 Hornby St, Vancouver, BC",1,1,1,02/01/2024,"$688,000"
1277,Single Family Residence,"$5,943",1607 sqft,Yes,"$1,555",R2839060,,Residential,1958,,"2386 E 33rd Ave, Vancouver, BC",2,3,2,02/01/2024,"$2,500,000"
1278,Apartment/Condominium,"$2,867",887 sqft,Yes,"$1,199",R2834966,,Residential,2021,,"206 - 6733 Cambie St, Vancouver, BC",2,2,1,26/11/2023,"$1,063,800"
1279,Apartment/Condominium,"$5,668",1346 sqft,Yes,"$1,321",R2835578,,Residential,2021,,"1504 - 1111 Richards St, Vancouver, BC",2,3,2,29/11/2023,"$1,779,000"
1280,Single Family Residence,"$20,551",4843 sqft,Yes,"$1,441",R2835281,,Residential,1994,,"4723 Puget Dr, Vancouver, BC",7,7,2,28/11/2023,"$6,980,000"
1281,Apartment/Condominium,"$1,941",495 sqft,Yes,"$1,615",R2835225,,Residential,2021,,"1103 - 1768 Cook St, Vancouver, BC",1,1,1,26/11/2023,"$799,800"
1282,Single Family Residence,"$5,823",1800 sqft,No,"$1,666",R2836239,,Residential,1963,,"3228 Vanness Ave, Vancouver, BC",2,3,1,03/12/2023,"$2,999,000"
1283,Single Family Residence,"$25,628",5692 sqft,Yes,"$1,297",R2835193,,Residential,2009,,"729 W 47th Ave, Vancouver, BC",6,7,5,27/11/2023,"$7,388,000"
1284,Apartment/Condominium,"$2,606",856 sqft,Yes,"$1,060",R2835460,,Residential,2005,,"1208 - 933 Hornby St, Vancouver, BC",2,2,1,27/11/2023,"$908,000"
1285,Single Family Residence,"$74,318",12377 sqft,No,"$1,502",R2836117,,Residential,1980,,"5570 Newton Wynd, Vancouver, BC",7,7,6,03/12/2023,"$18,600,000"
1286,Single Family Residence,"$6,480",2122 sqft,No,$937,R2829269,,Residential,1967,,"1312 E 28 Th Ave, Vancouver, BC",2,6,2,29/10/2023,"$1,990,000"
1287,Single Family Residence,"$9,015",2129 sqft,Yes,"$1,282",R2829284,,Residential,1926,,"3716 - 3718 16 Th Ave W, Vancouver, BC",3,5,2,30/10/2023,"$2,730,000"
1288,Apartment/Condominium,"$7,718",1618 sqft,Yes,"$1,965",R2829980,,Residential,2018,,"2502 - 499 Pacific St, Vancouver, BC",2,3,2,01/11/2023,"$3,180,000"
1289,Apartment/Condominium,"$6,470",2143 sqft,Yes,"$2,281",R2828453,,Residential,2006,,"702 - 6018 Iona Dr, Vancouver, BC",2,3,2,29/10/2023,"$4,888,888"
1290,Apartment/Condominium,"$2,077",456 sqft,No,"$1,642",R2829694,,Residential,2020,,"2109 - 1480 Howe St, Vancouver, BC",1,1,0,29/10/2023,"$749,000"
1291,Apartment/Condominium,"$11,784",1701 sqft,Yes,"$2,350",R2829043,,Residential,2004,,"1801 - 1281 W Cordova St, Vancouver, BC",2,2,2,30/10/2023,"$3,998,000"
1292,Single Family Residence,"$36,705",8532 sqft,Yes,"$1,031",R2829860,,Residential,1991,,"1536 W 36th Ave, Vancouver, BC",8,10,3,01/11/2023,"$8,800,000"
1293,Apartment/Condominium,"$4,541",1298 sqft,Yes,"$1,533",R2829904,,Residential,2021,,"601 - 488 W 58th Ave, Vancouver, BC",2,3,2,01/11/2023,"$1,990,000"
1294,Single Family Residence,"$13,738",5366 sqft,No,"$1,211",R2824647,,Residential,1912,,"345 W 13th Ave, Vancouver, BC",0,0,0,12/10/2023,"$6,500,000"
1295,Townhouse,"$7,967",1880 sqft,Yes,"$1,568",R2823645,,Residential,2020,,"2793 Alamein Ave, Vancouver, BC",3,4,2,09/10/2023,"$2,948,000"
1296,Townhouse,"$1,677",700 sqft,Yes,$897,R2825119,,Residential,1990,,"116 - 2960 E 29th Ave, Vancouver, BC",1,1,1,15/10/2023,"$628,000"
1297,Apartment/Condominium,"$2,419",868 sqft,Yes,"$1,149",R2823989,,Residential,2006,,"407 - 610 Granville St, Vancouver, BC",1,1,1,10/10/2023,"$998,000"
1298,Apartment/Condominium,"$1,554",490 sqft,Yes,"$1,222",R2824291,,Residential,2016,,"760 - 5515 Boundary Rd, Vancouver, BC",1,1,0,11/10/2023,"$599,000"
1299,Apartment/Condominium,"$21,911",3422 sqft,Yes,"$1,899",R2824044,,Residential,2018,,"1701 - 499 Pacific St, Vancouver, BC",3,4,4,10/10/2023,"$6,499,000"
1300,Apartment/Condominium,"$5,700",1635 sqft,Yes,"$1,521",R2824664,,Residential,2003,,"3307 - 1328 W Pender St, Vancouver, BC",3,2,2,11/10/2023,"$2,488,000"
1301,Apartment/Condominium,"$2,836",560 sqft,No,"$1,732",R2823635,,Residential,2021,,"2201 - 889 Pacific St, Vancouver, BC",1,1,0,09/10/2023,"$970,000"
1302,Single Family Residence,"$71,579",7256 sqft,Yes,"$1,777",R2820098,,Residential,1947,,"5781 Newton Wynd, Vancouver, BC",3,4,4,26/09/2023,"$12,900,000"
1303,Apartment/Condominium,$382,798 sqft,Yes,"$1,126",R2819877,,Residential,2023,,"308 - 4933 Clarendon St, Vancouver, BC",2,2,1,25/09/2023,"$898,900"
1304,Apartment/Condominium,"$3,330",850 sqft,Yes,"$1,294",R2818766,,Residential,1988,,"2005 - 1060 Alberni St, Vancouver, BC",2,2,1,24/09/2023,"$1,100,000"
1305,Apartment/Condominium,$382,922 sqft,Yes,"$1,119",R2819862,,Residential,2023,,"206 - 4933 Clarendon St, Vancouver, BC",2,3,1,25/09/2023,"$1,031,900"
1306,Apartment/Condominium,"$26,976",2865 sqft,Yes,"$2,191",R2819489,,Residential,2002,,"2302 - 323 Jervis St, Vancouver, BC",3,3,3,25/09/2023,"$6,280,000"
1307,Apartment/Condominium,$314,720 sqft,Yes,"$1,155",R2819831,,Residential,2023,,"111 - 4933 Clarendon St, Vancouver, BC",2,2,1,25/09/2023,"$831,900"
1308,Apartment/Condominium,$314,860 sqft,Yes,"$1,048",R2819852,,Residential,2023,,"203 - 4933 Clarendon St, Vancouver, BC",2,2,1,25/09/2023,"$901,900"
1309,Apartment/Condominium,$356,868 sqft,Yes,"$1,108",R2819887,,Residential,2023,,"404 - 4933 Clarendon St, Vancouver, BC",2,2,1,25/09/2023,"$961,900"
1310,Apartment/Condominium,"$2,780",840 sqft,Yes,"$1,880",R2814784,,Residential,2022,,"2104 - 7433 Cambie St, Vancouver, BC",2,2,1,11/09/2023,"$1,580,000"
1311,Single Family Residence,"$29,306",5036 sqft,No,"$1,785",R2814256,,Residential,1931,,"1850 Marine Dr Sw, Vancouver, BC",4,6,5,06/09/2023,"$8,990,000"
1312,Single Family Residence,"$31,426",5091 sqft,Yes,"$1,410",R2811331,,Residential,2006,,"4788 Marguerite St, Vancouver, BC",5,6,2,31/08/2023,"$7,180,000"
